,Comp_0,Comp_1,Comp_3,Comp_2,Comp_4,Comp_7,Comp_8,Comp_12,Comp_22,Comp_6,Comp_13,Comp_5,Comp_17,Comp_14,Comp_18,Comp_19,Comp_11,Comp_20,Comp_16,Comp_21,Comp_23,Comp_15,Comp_10,Comp_9
TCGA-B5-A11Y-01A,0.2375626868930488,6.284049445480779e-05,5.442644273899085e-15,3.604466377549585e-08,1.4160436743652486e-24,1.0119151805264211e-17,5.002041034251778e-19,0.0008724868686804089,5.414748579271438e-06,0.04877402679738758,0.008599820946693624,2.8796787394977286e-06,0.02105233095428174,4.426859913456604e-23,0.6830674695914023,1.764789596329511e-10,6.775690883921742e-20,8.527589107927385e-10,2.747658780123658e-23,5.3082146883463454e-09,6.256865598447447e-20,2.4771158938980816e-25,6.073667455042688e-19,5.1756417310017586e-27
TCGA-BK-A0C9-01A,0.3205253976835608,6.919030206820681e-23,5.762506164845857e-10,6.009409862556013e-15,1.583541903717663e-23,2.322190035436505e-11,8.761609799422736e-21,1.0419446804382393e-12,4.218291258677352e-16,4.8468252111865025e-26,6.219493613538409e-16,3.5869904857346606e-20,3.2403563895556085e-18,0.015546101722371216,0.6639284993559044,4.888834650228362e-32,4.0601023011927855e-17,8.832424580492483e-19,8.994651020222302e-23,5.686615828128069e-17,3.4232795715275218e-28,3.512054477902891e-23,8.603163989537242e-24,9.584565668885507e-21
TCGA-BG-A0MS-01A,0.3486030982856739,2.4907642020454264e-14,9.804544787444275e-14,8.067209168511031e-15,5.877945807650569e-18,1.6437844684251522e-11,4.912384653690709e-22,2.2592153621939122e-13,1.4779582489813378e-18,6.2282661532086044e-18,5.473699324812435e-05,6.789503772434728e-15,1.0592719181998012e-16,7.77004619152691e-10,0.6513421632814901,5.418366692279706e-27,6.5875823305325535e-18,9.342686218875284e-12,1.2119796483514298e-20,8.451906789940574e-17,4.0062733307701064e-23,1.8096874945990094e-21,2.2794652744409513e-18,2.358374055761045e-21
TCGA-B5-A0K9-01A,0.30403461558688566,2.3405915895236904e-06,5.687595213470803e-05,6.240154575171914e-08,4.695816141459393e-22,1.934308739113698e-09,2.5719397585175813e-12,5.761985098223339e-10,2.531221137991878e-17,7.50130359557191e-26,5.3909715611131125e-14,3.5275073715741193e-13,3.33780513632074e-11,0.05210474310936435,0.6438013591613234,7.886016693087422e-26,6.602598956821369e-18,2.2832100499248513e-12,3.488281387376624e-20,8.571858878541262e-12,2.062526590259621e-28,6.764053082345933e-19,1.5352742658764978e-20,1.8741034692573105e-17
TCGA-B5-A0JN-01A,0.2778815234506846,0.1123290322454405,9.877707923726212e-16,9.861165666113263e-10,1.5013402832808705e-10,9.951130536427333e-14,7.701064572050992e-19,1.905747608595699e-13,2.56595944232992e-14,1.2997786106357623e-19,9.383888759804638e-09,0.0002169220742480177,1.2057150397932172e-10,0.05261441143492365,0.5565337491058765,5.122791720515443e-17,7.440873602842705e-06,0.00041390642754784133,2.4345687448844392e-14,3.003093886451904e-06,2.9830121103600764e-17,1.2542873259230464e-13,1.750006081643729e-17,1.7512635471023134e-12
TCGA-BG-A0MH-01A,0.332328764401605,7.400648924995588e-11,1.0075234082185196e-16,2.5126544345448986e-06,2.5825990947287923e-18,1.1187843070446518e-15,1.6087863114942816e-21,0.0029252548323442395,0.0015055213747156516,0.00018555548810365044,2.6932328175429723e-12,5.9387518287806744e-15,0.007030610372969352,0.12710651313063645,0.5289135107579188,9.879174564811394e-07,2.8900174334807194e-13,8.68379334158282e-09,1.1944716577526968e-15,7.596664392434899e-07,4.020677304603711e-16,4.938762979859795e-18,3.90151419924654e-16,2.367352366890572e-19
TCGA-BR-A4CR-01A,0.21744571535215004,3.3809167795381966e-14,0.0004708794058986491,0.14742071916937452,4.4826295030186395e-11,0.0012238001595420791,1.7086061531588342e-05,1.8007822485645674e-05,1.0497517432617617e-16,0.01939700862555178,2.6071035714058044e-22,1.5579267485815048e-16,3.348724559311371e-06,0.019289785147715864,0.47315424942828077,9.821215051316367e-18,0.03907984952424606,2.9233970032424972e-12,5.252975519212777e-14,2.7551918868198627e-13,3.8961557518366985e-14,0.08247954978466329,7.7380574433836e-17,8.940328791727352e-11
TCGA-B5-A0JT-01A,0.22658165032874827,5.781829639022131e-14,7.1360852264627065e-19,2.3151601797532364e-18,1.085201468751077e-08,2.132609092993818e-12,4.972937829235741e-20,3.938309126288726e-19,3.2376401639279828e-21,0.1442310699677609,1.2684163258170456e-08,4.7012889919984715e-15,9.523412270451261e-20,0.00671328816404723,0.3605056509075038,1.7203070091793465e-06,7.042163477576544e-09,0.029960029899206635,4.567699993669899e-11,8.027507426426639e-19,0.23200633767169038,2.2149515786570687e-07,2.7374470260995815e-15,2.632003517445282e-13
TCGA-KU-A66S-01A,0.26428847104489606,1.0833581636615735e-13,2.4955016066005176e-11,0.009518464416844017,2.445835783904941e-08,2.923221345291974e-13,6.467105687113698e-10,0.000237906788614518,0.06874563803171083,0.059609832309072415,4.9730398820076055e-12,6.9366415534573095e-15,2.64018838230688e-06,0.23533547181237668,0.2964271815914779,0.0002922956319894337,0.06404391594178574,5.920022451617267e-06,0.001318843820095372,2.360225851432617e-07,1.517838215118518e-06,0.0001713908920456837,3.017441251335791e-11,2.4782052037924686e-07
TCGA-LK-A4NY-01A,0.10823610938037125,1.296990916435166e-09,5.198522616346227e-27,4.3411861641482175e-27,3.215900809289059e-14,3.237090276832767e-20,1.6203406965304689e-21,7.569052338589041e-22,4.992962299678642e-34,1.5586510608879957e-15,4.0945236221673506e-13,3.3847477357432486e-15,2.6289866157104997e-23,1.536267628694618e-29,2.7670033038650027e-28,0.8917638784600911,1.1650122742870467e-24,1.0271792168734713e-08,9.707388289791671e-14,3.22252321804742e-26,9.712675286584287e-15,5.363887429699029e-18,4.110792567009827e-18,1.823075382589177e-17
